customer_id,age,gender,subscription_length,membership_type,num_logins,num_complaints,num_classes_attended,avg_session_time,renewed_membership
877663,60,Male,10,6,31,1,19,79.5,0
500400,27,Male,30,12,17,4,12,117.8,0
934580,47,Male,22,1,37,0,10,58.1,1
766020,67,Female,6,1,45,1,5,83.5,0
658682,35,Female,50,3,17,1,18,98.6,1
204121,34,Female,2,3,48,1,14,84.8,0
932680,43,Male,30,3,40,1,12,67.7,1
363727,25,Female,2,3,44,4,9,43.7,1
857351,64,Female,32,3,15,3,0,71.7,1
250353,57,Male,42,6,20,1,12,56.5,1
905882,66,Male,16,12,9,1,5,92.6,1
296944,29,Female,12,3,41,0,19,69.8,1
491724,44,Female,1,12,3,2,11,106.5,1
924908,25,Female,53,6,43,4,16,47.4,1
808274,42,Female,8,6,7,1,17,67.6,0
832100,63,Male,48,6,46,3,7,80.2,1
729506,21,Male,50,3,18,3,13,41.3,1
192472,50,Male,13,1,46,3,4,82.9,0
517503,18,Female,15,1,39,0,1,56.2,0
941807,36,Female,53,3,39,3,10,50.7,0
361604,48,Male,44,3,8,0,2,42.8,0
855782,33,Male,8,3,29,4,15,61.5,0
339264,31,Female,10,6,16,3,15,113.6,1
696301,65,Female,46,1,39,2,8,32.8,1
265330,22,Male,5,1,43,1,12,106.7,0
273682,58,Male,50,12,14,4,9,65.8,1
368395,43,Male,19,12,3,2,16,80.5,1
298893,45,Female,47,1,5,4,16,76.2,1
501170,19,Female,38,1,15,3,9,113.3,1
308756,67,Female,59,6,25,4,7,99.3,1
516010,23,Female,11,12,36,4,6,118.6,0
301176,26,Female,53,3,22,4,13,101.5,1
104521,50,Female,43,6,12,0,17,56.6,1
110588,58,Male,20,12,46,2,18,116.7,1
371877,42,Male,20,3,16,3,17,118.5,1
613547,65,Female,21,3,26,1,13,41.1,1
374938,30,Male,18,1,21,3,9,111.1,1
921672,26,Female,57,1,36,3,0,89.8,1
741634,30,Male,50,3,18,0,8,113.0,1
395901,48,Female,10,3,38,0,17,112.4,1
517635,58,Male,34,1,34,4,12,110.2,0
136906,28,Male,26,1,12,3,16,109.7,1
193119,21,Female,30,1,13,2,15,40.6,1
159875,51,Female,9,1,47,0,10,42.9,1
410425,55,Male,46,12,30,0,8,40.6,1
678821,63,Male,51,1,44,2,6,38.2,0
267193,21,Female,31,6,1,0,0,61.8,0
974227,55,Male,42,6,45,2,8,91.6,1
340743,36,Female,55,6,38,1,9,61.9,0
682846,23,Female,4,1,36,2,15,94.8,0
949884,51,Male,6,3,13,1,17,103.8,1
756561,35,Female,14,3,8,4,13,90.0,0
166784,30,Male,4,12,9,4,10,71.9,0
844404,58,Male,26,1,6,0,3,56.6,0
737149,40,Female,47,6,27,2,18,41.2,1
625880,36,Male,48,3,45,0,12,74.4,1
737017,62,Female,39,1,24,2,0,94.8,0
802461,28,Female,17,6,45,0,18,79.3,1
577987,18,Female,19,6,27,4,14,94.9,1
119524,41,Male,51,6,1,4,19,60.2,0
937449,24,Female,49,6,16,0,14,36.0,1
495965,42,Male,6,6,3,2,10,99.4,0
678625,38,Female,29,12,12,3,4,49.8,0
813747,32,Female,11,6,17,2,9,85.5,0
618664,18,Female,16,12,2,0,17,102.4,0
481798,29,Male,30,6,36,2,6,42.5,1
130105,24,Male,25,6,32,1,0,83.9,0
389099,32,Female,40,6,40,2,2,92.0,0
966764,38,Female,11,6,23,4,0,97.2,0
935822,36,Male,7,12,7,4,16,43.3,1
177646,46,Male,26,1,34,1,14,104.3,1
329782,42,Male,56,3,1,2,4,38.5,0
365623,50,Female,22,12,32,3,15,76.8,1
447080,66,Male,25,12,11,2,11,69.9,0
186051,49,Female,19,12,21,4,18,50.0,1
310104,66,Male,31,1,12,4,13,57.2,1
446099,52,Female,26,3,9,0,2,44.8,0
362797,61,Female,42,1,16,4,18,68.3,1
311310,55,Female,41,3,42,0,0,33.2,1
533676,43,Male,36,3,4,4,0,110.0,0
832061,28,Male,23,3,8,4,9,44.7,0
459100,52,Male,47,1,12,3,2,109.7,0
803312,25,Female,13,3,22,0,12,107.7,1
680710,63,Female,25,6,29,0,5,70.7,1
101066,31,Male,2,12,42,4,10,74.8,0
272088,27,Female,2,3,3,0,5,57.2,0
406582,19,Female,16,12,20,4,2,119.7,0
328340,63,Female,9,1,42,4,15,90.4,1
377376,26,Male,28,1,8,2,8,115.7,0
760031,20,Female,13,6,6,0,7,67.3,1
440869,38,Male,35,3,15,1,2,109.5,1
242916,43,Male,41,12,22,0,4,70.3,1
778024,25,Male,13,12,22,0,13,108.0,1
149667,65,Male,31,12,30,3,4,41.8,1
947360,19,Male,21,1,4,1,18,87.3,1
438263,23,Female,32,3,5,1,4,91.1,0
551762,45,Male,54,6,0,3,19,89.1,1
899818,46,Male,34,6,47,3,19,70.2,1
204590,43,Male,8,1,27,0,1,91.6,1
299596,42,Female,59,3,17,2,6,51.6,1
238635,29,Female,41,6,23,3,0,83.6,1
545666,22,Female,48,6,12,1,17,79.9,1
882990,51,Female,2,1,32,1,9,58.7,0
662022,65,Male,38,12,9,0,5,100.1,1
733590,54,Male,32,6,6,2,6,37.3,0
468835,32,Female,54,1,36,4,11,45.4,1
600288,61,Female,40,6,31,3,17,72.4,1
948714,53,Female,58,6,44,3,10,110.3,1
951061,32,Female,28,1,21,0,18,81.8,1
276171,60,Male,37,1,15,2,3,105.8,1
522151,65,Female,41,3,23,1,18,76.6,1
127073,40,Female,1,6,13,1,12,100.7,0
915488,23,Female,41,12,10,4,18,59.3,1
788406,63,Female,10,12,18,1,1,103.4,0
826959,67,Female,55,3,22,3,8,66.2,1
133380,61,Female,4,3,33,4,7,80.3,1
373758,60,Female,35,1,39,2,13,45.8,0
334308,62,Male,10,12,12,4,8,112.8,0
388051,38,Male,47,6,38,2,12,93.1,1
265554,40,Male,11,1,43,1,17,107.3,1
300264,60,Male,14,6,27,0,5,48.7,1
598824,33,Male,38,12,39,4,2,36.1,1
479071,64,Male,12,1,15,4,9,60.3,0
991022,32,Female,45,6,49,3,9,76.5,1
691099,42,Female,17,3,27,3,9,102.2,1
441938,53,Male,16,6,3,2,8,65.8,1
970183,28,Female,35,6,27,0,11,54.3,1
893786,68,Male,2,1,11,3,7,63.5,1
387631,32,Female,11,12,15,3,8,93.3,1
836220,21,Female,41,6,48,1,16,60.3,0
478012,38,Female,3,6,35,1,7,118.1,0
175235,30,Female,29,6,19,3,17,45.7,1
910320,39,Female,18,6,25,2,19,97.8,0
913051,36,Female,20,3,25,0,16,83.0,1
575328,51,Male,47,12,21,3,5,51.0,1
569386,31,Male,14,12,8,2,9,97.8,0
696280,21,Female,34,1,4,2,0,70.3,0
658477,65,Male,49,6,16,3,0,91.4,0
512088,69,Female,54,1,48,2,8,89.6,1
680176,63,Male,31,3,33,4,19,40.0,1
651079,44,Female,58,3,1,2,2,105.6,0
815039,46,Male,40,6,6,3,5,91.3,1
322431,64,Female,42,1,35,2,6,100.3,1
185711,45,Male,58,1,12,3,8,70.3,0
645664,52,Female,18,12,19,1,4,47.6,0
712233,25,Male,30,1,29,3,15,59.4,0
921479,33,Female,25,3,29,2,1,111.1,0
844397,59,Female,19,3,10,3,2,114.4,0
302677,53,Female,8,6,30,0,2,73.4,0
970865,47,Male,28,1,2,3,19,56.9,1
829072,35,Male,8,1,1,3,9,95.7,1
925854,19,Male,31,3,47,0,2,98.9,1
873853,66,Female,3,6,2,0,14,103.4,0
773329,30,Male,3,12,14,0,13,32.8,1
653058,21,Female,44,12,16,4,3,30.9,1
773105,43,Male,22,6,47,3,9,62.1,1
465230,42,Male,17,6,6,0,10,43.7,1
953163,47,Male,36,12,47,0,10,102.4,1
940860,28,Male,17,3,4,1,7,78.0,0
613093,24,Female,14,1,33,4,8,104.3,1
109193,48,Male,51,12,32,3,7,45.9,1
848168,61,Male,9,6,44,2,11,86.5,1
938057,27,Female,30,6,15,4,16,82.2,1
439367,56,Female,21,1,36,4,14,60.6,1
494424,30,Male,12,6,2,1,18,76.5,0
427942,48,Male,37,3,46,3,19,83.0,1
801389,24,Female,32,6,47,3,5,110.1,1
842774,66,Female,11,1,42,0,4,35.0,0
458573,59,Female,20,12,49,0,7,104.1,1
109097,59,Male,35,3,20,4,17,118.2,0
794641,53,Male,53,6,40,1,14,95.9,1
350300,37,Male,47,1,7,3,2,96.4,0
231785,21,Female,46,12,21,1,13,49.6,0
152237,24,Female,11,12,4,2,14,77.1,1
510299,18,Female,52,1,16,3,12,93.5,0
130751,61,Male,8,12,36,0,19,84.2,0
457999,62,Female,4,12,13,4,8,64.7,0
388926,59,Male,27,12,38,1,16,114.6,1
255889,64,Female,44,12,40,0,18,76.3,1
716184,30,Male,40,1,27,4,3,117.3,0
748633,39,Male,38,1,30,0,19,80.7,1
422879,38,Female,47,6,16,3,9,101.4,0
760568,39,Male,30,6,34,1,2,96.8,1
280592,45,Female,44,3,39,2,18,89.5,0
907776,26,Male,48,12,21,0,8,31.3,1
262068,43,Female,48,12,44,1,4,37.0,0
816869,26,Female,27,3,47,3,13,82.3,1
296549,32,Male,21,1,28,0,6,112.1,1
531596,27,Female,52,1,9,3,5,84.1,0
880033,41,Male,20,3,17,2,7,51.2,0
363271,59,Female,60,6,34,2,1,58.8,1
285239,25,Female,4,6,43,4,13,86.1,0
399822,41,Female,11,12,15,4,6,83.7,0
936483,33,Female,13,6,49,4,2,116.0,1
738383,66,Male,9,1,48,3,19,77.6,0
918546,43,Female,4,3,6,4,5,62.0,0
415764,44,Female,12,3,29,1,13,77.2,0
157441,54,Male,9,3,18,3,11,100.8,0
777481,21,Male,13,6,22,3,17,78.6,1
402381,67,Male,48,3,7,4,11,59.3,1
609870,41,Male,26,3,16,4,6,60.5,1
906349,36,Male,38,6,20,3,4,98.1,1
984406,53,Male,42,1,25,2,11,36.0,1
542027,56,Female,13,12,27,2,8,54.7,1
652107,27,Male,39,1,38,4,10,43.8,1
376892,42,Female,28,6,32,2,3,115.0,1
456154,35,Male,58,3,39,1,13,38.1,1
306873,36,Female,19,12,18,1,11,98.2,1
702749,53,Female,24,1,28,1,17,86.7,1
128760,27,Female,19,12,19,3,6,87.0,0
782083,50,Male,49,1,19,3,0,98.7,1
468876,67,Male,13,1,9,3,12,66.0,0
609159,22,Male,13,6,11,3,15,66.1,1
829340,64,Male,58,1,32,3,4,56.0,1
474492,66,Female,28,3,24,4,18,83.8,1
373938,52,Male,53,6,24,2,8,113.7,0
744145,61,Female,2,12,3,4,8,113.2,1
382284,51,Female,10,6,3,2,11,93.3,0
575389,50,Male,22,1,8,4,17,111.6,1
281016,38,Male,13,12,14,1,9,116.7,1
405436,34,Male,58,3,25,0,16,101.6,1
318236,39,Female,9,6,14,3,18,66.7,1
543591,65,Male,33,1,25,0,10,73.5,1
181222,54,Female,14,12,27,0,15,113.8,1
516291,32,Male,48,3,6,1,7,90.3,1
146693,52,Female,20,3,31,0,14,103.9,1
608670,45,Male,15,6,11,0,10,40.5,1
777427,24,Male,32,12,34,1,6,47.5,1
914341,49,Female,33,1,31,2,1,61.0,0
709364,28,Male,17,12,8,4,18,46.9,0
238935,27,Male,24,3,13,0,8,111.6,1
798969,26,Male,30,12,12,3,17,49.5,0
185342,31,Male,13,6,43,1,12,80.1,1
643277,30,Male,59,12,32,0,0,37.7,1
714408,42,Male,47,12,31,2,18,43.9,1
447865,19,Male,48,6,18,2,12,52.3,0
721096,52,Female,16,12,29,3,13,118.5,1
690507,24,Female,2,6,15,0,16,101.7,1
474648,38,Male,17,6,11,3,19,90.6,0
434769,35,Male,32,6,9,2,0,112.5,0
133457,20,Male,43,3,1,2,4,116.1,1
865564,59,Female,8,12,17,4,19,70.8,1
144655,56,Female,52,6,12,2,13,59.5,1
259455,58,Male,3,1,28,1,17,58.4,1
514281,66,Female,12,1,23,4,12,33.2,1
839333,28,Male,20,3,37,3,11,55.2,0
653668,56,Male,16,6,11,2,14,62.0,1
467895,41,Male,14,6,28,1,3,33.3,1
252708,63,Male,16,3,21,4,8,109.4,1
287172,36,Female,59,12,35,1,2,106.3,0
472935,21,Female,53,6,0,4,10,52.6,1
234932,43,Male,49,6,42,4,14,102.2,0
646236,55,Female,43,1,39,4,15,101.7,1
183441,59,Female,49,6,33,3,6,60.2,1
912690,49,Male,51,3,33,4,6,92.7,1
518450,56,Female,54,1,47,4,8,56.1,0
723126,62,Male,33,3,32,1,16,36.3,1
545469,63,Male,30,3,3,4,12,75.4,0
124202,53,Male,59,6,37,3,8,69.4,0
806027,57,Male,12,12,29,1,8,42.4,0
313383,54,Female,15,6,45,4,19,74.1,1
109392,50,Male,18,12,19,1,11,115.4,1
133820,53,Female,28,1,25,3,18,95.8,1
663359,20,Male,23,3,14,1,14,96.5,1
862901,26,Male,14,3,6,3,17,98.2,1
717766,25,Female,30,6,6,2,7,97.0,0
721659,50,Male,33,12,49,4,5,31.8,0
774923,23,Female,45,3,28,3,5,113.2,0
627806,58,Female,15,3,22,4,2,104.7,0
999030,56,Male,7,12,33,3,2,54.7,0
883420,21,Male,15,3,19,0,1,79.7,1
299903,30,Male,52,3,14,0,4,85.4,0
466300,66,Male,42,3,32,0,19,41.9,1
625905,19,Male,46,12,16,3,11,52.9,1
583817,22,Male,38,12,19,4,5,32.1,0
646833,61,Female,46,1,12,0,15,107.8,1
816938,44,Female,56,3,43,4,4,32.2,1
107773,49,Male,57,3,23,3,5,58.7,0
154488,38,Female,54,1,46,4,3,37.0,1
580983,25,Female,44,12,36,4,13,100.3,1
378791,55,Male,11,12,6,0,2,113.2,1
238171,25,Male,29,6,7,1,16,80.7,1
397965,67,Female,31,12,22,2,4,42.6,1
460758,20,Male,25,6,13,3,5,80.2,1
326467,61,Female,52,1,3,3,19,99.3,1
214370,20,Male,54,12,20,3,3,94.7,1
716535,39,Female,24,1,45,2,12,96.8,0
666666,23,Female,57,6,9,1,7,55.1,1
959339,19,Female,19,3,21,4,10,36.6,0
712691,40,Female,2,3,29,3,18,43.4,0
884757,61,Male,22,1,29,4,4,116.0,0
647144,19,Male,20,3,15,0,4,85.2,1
280857,55,Female,33,1,10,0,2,95.5,1
535621,34,Female,8,6,21,0,1,110.9,0
237812,52,Male,25,3,28,3,2,106.7,1
208284,51,Male,46,6,24,2,14,49.7,1
905298,40,Female,9,12,13,3,6,35.2,0
955179,47,Female,34,3,13,0,2,113.3,1
695480,69,Female,57,3,1,0,14,118.4,1
387727,25,Female,23,3,12,3,10,81.1,1
384348,39,Female,5,1,2,2,15,110.0,0
318427,61,Male,55,12,29,2,12,50.9,1
937056,53,Female,25,12,17,4,1,40.0,1
353587,22,Male,8,12,35,1,19,75.0,0
227376,30,Male,16,6,20,0,11,103.0,1
541864,46,Male,54,12,18,2,6,88.9,0
917608,48,Female,48,1,15,0,0,87.4,1
322632,64,Male,45,1,27,1,13,31.6,1
763584,33,Male,52,6,3,0,9,58.6,1
729167,59,Male,15,6,14,2,2,114.6,0
792197,47,Male,1,12,0,4,10,42.1,0
447504,33,Female,22,12,47,3,19,95.4,1
141807,29,Female,3,1,46,3,14,98.3,0
251503,34,Male,38,1,15,2,5,96.0,0
772951,33,Male,54,12,19,2,17,119.0,1
405257,29,Female,14,1,32,1,12,66.8,1
398359,25,Female,36,6,16,0,14,91.4,1
565748,37,Female,18,1,4,1,2,47.4,0
111013,20,Male,47,12,4,3,14,66.0,1
900567,33,Female,41,6,38,0,0,74.2,0
466581,47,Male,18,1,12,1,9,49.3,1
512962,62,Male,3,6,43,3,17,111.6,1
841456,40,Female,10,12,35,0,7,94.5,1
354137,45,Male,49,1,29,4,11,55.5,1
586746,68,Female,39,12,3,4,4,42.1,0
567931,57,Male,47,3,22,1,0,55.9,0
502810,22,Female,1,12,20,2,7,86.1,0
438182,37,Male,27,3,20,0,4,104.4,1
475110,57,Male,57,6,5,1,16,75.3,1
376108,61,Female,27,6,23,2,14,39.2,0
557155,18,Female,11,3,46,2,3,52.4,0
182512,47,Female,49,6,30,0,12,61.1,1
941442,38,Female,5,6,18,0,16,87.3,1
734093,37,Male,7,12,37,2,12,52.2,1
516679,23,Female,19,3,11,3,1,51.1,1
627148,39,Female,57,1,13,1,3,55.8,0
465770,35,Male,56,6,49,0,1,83.3,1
706992,25,Female,29,6,11,2,11,74.3,1
732282,56,Female,15,1,14,3,18,105.7,1
919593,49,Male,35,12,18,4,17,92.8,1
732864,50,Female,47,12,27,2,9,90.0,0
798321,33,Female,37,12,39,3,4,43.9,1
766935,29,Female,55,1,40,4,10,35.0,1
284179,55,Female,12,12,4,3,0,75.9,0
187239,69,Female,30,6,4,0,2,36.4,0
687467,51,Female,20,12,5,2,16,62.8,1
348806,31,Male,37,6,22,4,14,32.4,1
421383,53,Female,3,1,2,3,13,45.9,0
473904,50,Male,9,12,36,4,14,39.9,0
879065,40,Male,58,12,32,1,15,102.1,1
574713,67,Male,41,6,42,2,3,61.2,0
393704,62,Male,39,1,20,0,18,37.1,1
729398,19,Female,26,12,19,4,7,53.9,1
948124,58,Female,2,1,0,3,5,91.5,0
818544,38,Female,23,6,38,4,15,97.1,1
582841,19,Male,23,6,46,3,2,40.8,0
914634,44,Female,59,12,16,4,7,100.1,0
923523,26,Female,21,1,28,0,4,63.4,1
925897,18,Female,16,6,7,0,4,91.1,0
147667,28,Male,9,1,25,2,11,90.4,0
231389,20,Male,13,3,27,0,0,101.4,0
300030,69,Female,28,3,33,4,6,92.7,1
449669,40,Male,27,12,25,4,10,33.5,1
231329,43,Male,51,1,12,0,9,76.8,1
644582,21,Female,52,1,43,1,2,45.0,1
312633,35,Male,17,6,36,4,7,117.3,1
179066,23,Male,38,1,12,2,0,53.0,1
721876,52,Female,36,1,37,1,7,67.8,1
815930,39,Male,1,6,24,0,19,47.7,1
976755,60,Male,18,12,46,3,10,42.1,1
792923,32,Male,51,6,22,4,6,84.1,0
323055,39,Male,9,3,21,3,15,74.4,1
629706,54,Male,13,1,20,2,6,63.7,1
528454,69,Male,40,1,29,1,12,37.7,1
275170,59,Male,55,12,10,3,9,96.2,0
112396,29,Male,45,3,3,2,16,30.5,1
343047,64,Female,15,1,32,3,2,71.2,0
728595,66,Female,43,6,46,3,6,86.9,1
349968,59,Female,44,1,11,2,10,68.8,1
196511,55,Female,46,12,8,4,12,41.4,0
671838,35,Male,4,6,31,3,4,100.0,0
735293,62,Female,33,1,10,2,18,59.2,1
159634,52,Female,24,12,36,3,14,42.1,1
451797,47,Male,36,3,23,4,0,79.5,1
394888,41,Male,51,6,6,2,4,31.7,0
913403,59,Male,41,6,7,3,12,59.2,1
574683,47,Male,10,3,32,0,9,97.6,1
558193,31,Male,36,6,24,4,4,112.1,1
360334,23,Female,20,12,0,3,0,83.3,0
339519,20,Male,41,3,2,1,9,49.6,1
907015,33,Female,45,1,39,2,17,49.8,1
821151,24,Female,44,12,27,3,7,84.3,1
322795,69,Male,11,3,42,4,19,66.6,0
804557,31,Female,12,1,32,4,2,46.0,0
280562,26,Female,18,12,45,1,18,100.9,1
929870,32,Male,30,12,0,1,18,48.0,1
628401,38,Female,44,6,37,3,1,58.9,0
234219,52,Female,48,6,26,0,16,35.5,1
758970,19,Female,37,3,37,4,15,93.1,0
446874,44,Male,20,1,34,0,9,54.8,1
880985,19,Male,25,12,9,0,15,51.0,0
484425,52,Male,12,12,11,3,4,57.3,0
235545,35,Female,21,3,9,2,19,108.7,1
195298,31,Male,25,6,33,2,2,76.6,1
860164,37,Female,11,12,23,2,2,44.2,1
836841,35,Male,9,12,27,1,1,99.7,0
884824,27,Female,50,6,21,4,3,48.8,1
585658,42,Male,25,1,44,1,17,67.1,1
297170,19,Male,35,1,15,4,1,81.1,0
346925,42,Female,52,6,12,4,5,82.6,0
983035,50,Male,32,12,35,4,2,36.2,0
375961,53,Female,49,6,35,3,2,105.3,1
802506,48,Male,14,1,42,2,1,73.1,0
538167,31,Male,1,3,22,1,2,119.0,1
538805,18,Female,17,3,13,1,16,94.6,1
221623,63,Female,25,1,31,3,13,119.3,0
882272,33,Female,59,1,2,4,6,70.8,1
293360,63,Male,8,1,26,2,5,42.7,1
287019,69,Female,5,6,18,0,7,95.5,1
244193,20,Male,5,3,21,0,18,100.0,1
763289,52,Female,41,1,0,3,18,106.8,0
579947,58,Female,35,12,4,2,11,57.1,0
982311,23,Female,19,3,48,0,4,76.0,1
996356,42,Female,23,6,32,0,4,107.2,1
388122,30,Female,9,12,18,1,13,107.8,0
858610,51,Female,54,6,35,2,16,32.3,1
358742,25,Male,30,1,5,0,15,90.4,1
753467,38,Female,50,1,14,1,3,84.2,0
847680,51,Male,16,1,35,2,7,37.5,1
202266,21,Female,33,12,32,4,2,113.7,1
528009,42,Female,2,1,23,2,4,70.1,1
493020,32,Female,14,3,26,3,6,90.7,1
650546,21,Male,46,1,48,1,17,109.5,1
857316,62,Male,1,3,10,4,7,41.7,0
305948,29,Female,26,12,48,1,10,107.0,0
932458,49,Male,58,6,22,1,13,95.2,1
668895,49,Female,25,6,32,0,17,105.6,1
844325,45,Female,16,3,40,2,12,74.5,1
838133,30,Male,15,12,45,1,5,33.0,0
809336,48,Male,26,3,46,1,12,90.3,1
906123,31,Male,47,1,28,3,0,63.7,1
555999,37,Male,44,1,30,3,10,66.2,1
713223,35,Female,16,1,0,3,6,69.7,0
453976,46,Male,14,6,33,1,9,74.4,1
268049,23,Male,29,3,17,4,1,89.6,0
738472,49,Female,24,12,17,2,15,95.4,1
334937,46,Male,47,3,5,1,4,99.9,1
493352,60,Male,55,3,39,0,15,90.4,1
974489,19,Male,15,3,0,4,15,102.3,0
570168,40,Male,19,1,46,4,14,41.0,1
336936,36,Female,8,1,41,2,8,105.3,1
468090,48,Female,34,3,29,4,0,64.9,1
525197,68,Male,2,1,3,2,8,77.6,0
205730,22,Male,27,6,31,4,10,69.0,1
921401,36,Female,10,1,9,2,4,72.8,0
987870,51,Male,35,6,42,3,5,55.7,0
620927,27,Male,23,6,4,3,7,45.3,0
556777,42,Male,49,3,8,4,14,39.4,1
830362,19,Male,8,3,4,4,15,70.6,1
599489,28,Male,28,1,10,2,17,41.3,1
429192,67,Male,23,12,34,2,11,52.0,1
351394,48,Male,4,3,26,1,3,42.0,0
822799,32,Male,14,6,3,3,15,39.8,0
790206,26,Male,53,6,9,1,10,109.4,1
785820,40,Female,42,1,38,1,6,90.7,1
359786,36,Female,29,6,32,0,14,113.1,1
863695,26,Female,1,3,37,2,16,88.0,0
193950,52,Male,4,1,7,0,14,106.0,1
640964,38,Male,32,1,48,0,9,80.0,1
741494,26,Female,33,12,23,1,3,71.6,1
118386,45,Male,49,1,38,0,16,77.6,1
834714,63,Female,26,12,32,2,3,58.8,0
354564,68,Male,17,3,40,1,10,89.2,1
538218,24,Female,39,6,42,2,3,110.7,0
149642,33,Female,23,3,18,4,11,100.4,1
835616,33,Female,32,1,1,0,9,71.6,1
514208,50,Male,52,12,10,1,13,115.9,0
177797,21,Female,15,6,34,3,17,118.7,1
979602,21,Male,13,1,16,2,5,74.4,1
565199,56,Male,60,3,41,0,4,107.8,1
330464,57,Male,2,1,2,2,1,30.4,0
290013,34,Male,60,12,21,2,12,36.0,0
706076,54,Male,19,3,34,4,13,32.0,1
954437,56,Male,24,1,20,2,2,99.6,1
750949,69,Male,45,12,24,4,10,37.2,1
734788,46,Female,24,1,38,4,3,31.5,0
139942,69,Female,11,12,1,4,12,43.3,0
220580,53,Female,59,1,0,0,7,57.6,1
539516,55,Male,22,3,6,2,7,71.8,0
862921,56,Male,15,3,19,2,12,35.9,0
235635,67,Male,10,3,42,4,9,74.9,1
666135,54,Male,41,3,5,2,12,52.3,1
329989,69,Female,27,3,35,2,12,54.7,1
134977,52,Male,60,6,20,4,16,104.0,1
788763,24,Female,9,1,45,3,5,118.8,0
839019,44,Male,52,3,34,3,1,71.7,1
312771,45,Female,28,6,35,4,16,59.0,1
232827,39,Male,1,6,7,0,11,113.8,1
976320,31,Female,17,1,49,2,5,75.0,1
107839,24,Male,31,12,3,2,4,95.7,0
631292,54,Female,44,1,42,3,4,67.2,0
787023,39,Male,10,1,15,4,8,48.2,1
690402,22,Female,37,12,2,0,2,88.9,1
231876,19,Female,29,12,6,4,19,89.8,1
577507,44,Male,18,3,1,3,4,71.4,0
753408,38,Female,47,12,0,3,6,54.3,0
948484,55,Male,38,12,0,2,11,104.9,0
567543,32,Male,39,1,37,1,6,54.8,1
148258,38,Male,49,1,6,0,9,89.3,1
330164,27,Female,6,1,23,0,7,64.6,1
519779,40,Female,40,12,4,1,16,72.5,1
572402,56,Male,12,6,20,3,4,49.0,0
570594,22,Male,53,3,27,4,14,88.5,1
913165,18,Female,14,1,17,0,8,50.3,1
545818,30,Female,44,6,23,1,10,73.7,1
955578,38,Female,55,3,31,2,12,59.6,1
145106,43,Male,10,1,44,2,17,116.7,0
870310,67,Male,54,6,32,3,16,118.4,1
760893,62,Male,20,3,9,0,8,97.8,1
464753,38,Male,15,1,8,4,9,118.6,1
692294,35,Male,31,1,48,0,4,40.2,0
688218,54,Female,7,6,32,2,10,119.3,0
110317,62,Male,58,12,32,0,14,39.3,1
436256,49,Female,41,12,6,2,1,67.4,0
436212,53,Female,10,1,3,1,19,51.5,0
130174,34,Male,10,6,27,1,13,115.8,1
997016,52,Female,48,12,22,2,4,87.2,0
940001,66,Male,39,12,31,4,5,83.7,0
803568,28,Female,28,12,43,4,14,119.8,1
526883,38,Male,30,6,15,0,3,85.1,0
549653,69,Male,37,6,45,2,9,88.2,1
393581,43,Female,55,3,9,3,18,34.0,1
338242,21,Male,3,12,13,4,8,107.3,1
111113,51,Female,50,6,38,4,9,117.3,1
850899,69,Male,43,3,35,1,3,116.4,0
219277,65,Male,15,1,33,4,3,49.9,0
200770,35,Male,21,3,23,4,5,50.3,0
745270,57,Female,52,12,17,4,7,62.9,1
806216,52,Female,37,6,15,2,15,57.9,1
855223,58,Male,56,12,40,2,7,57.5,1
392492,46,Female,12,12,36,1,15,84.5,0
556301,69,Male,4,1,40,0,5,102.5,1
127499,46,Female,47,6,24,4,16,114.3,1
496818,55,Female,9,6,7,0,0,36.1,1
127170,59,Male,39,1,23,2,18,55.0,1
789106,38,Male,42,6,19,4,17,53.0,1
950077,59,Male,28,3,47,0,16,62.2,1
292666,30,Male,23,12,29,0,16,68.2,1
284424,66,Male,45,1,19,3,11,65.0,1
314898,58,Female,40,1,17,2,11,115.7,1
395928,34,Female,44,12,3,1,5,69.3,1
622804,26,Male,22,1,47,1,6,79.6,1
746540,58,Male,24,6,35,3,7,97.4,1
217452,18,Male,51,6,5,0,2,95.3,1
615167,19,Female,58,12,2,3,16,82.5,1
369362,65,Male,26,1,17,3,7,107.5,1
624732,46,Male,30,3,46,2,10,86.2,0
494481,50,Female,33,12,39,4,19,108.7,1
828117,27,Female,16,6,17,0,17,57.2,1
890806,67,Female,22,6,22,1,15,41.9,0
663796,57,Female,49,6,34,1,12,103.8,1
543875,38,Male,57,3,5,3,8,64.4,1
977418,45,Female,50,6,25,3,18,88.6,1
566978,28,Female,43,12,20,3,6,96.4,0
594230,51,Male,18,12,23,0,16,59.4,1
884392,25,Male,7,12,14,3,7,75.5,1
361131,39,Male,50,6,26,3,7,110.5,0
300152,25,Female,26,3,31,4,2,109.2,0
925372,66,Male,8,3,11,0,15,97.4,1
550003,32,Female,6,6,4,2,11,98.6,0
982337,34,Female,30,1,6,2,14,110.8,0
640287,40,Female,39,1,21,4,3,96.3,0
273540,41,Male,23,12,26,1,6,60.6,1
699334,62,Female,32,3,14,2,10,40.9,1
243395,36,Male,22,6,38,0,4,68.0,1
366907,22,Male,42,3,44,1,12,37.9,0
478525,49,Male,43,3,34,3,10,40.4,1
653583,61,Female,57,1,25,0,4,115.5,0
863173,18,Female,45,3,22,1,7,90.8,0
293796,40,Female,9,3,12,2,16,106.6,0
936726,54,Male,31,6,25,3,10,87.9,1
